PRODUCT,UF,MODEL,DATA,MAPE,POCID,PBE,MASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
etanolhidratado,se,Prophet,TsFresh,0.319128782,54.54545455,-17.59069411,0.745198457,3542.06378,3165.411581,3450.566803,3704.410938,3535.905926,3923.276887,3863.448237,4315.819736,3772.949707,4617.328169,4057.803792,3121.556675
etanolhidratado,sp,Prophet,TsFresh,0.107918584,72.72727273,3.649094831,0.883612361,702908.48,686654.0118,691677.1934,686915.7147,689358.685,720500.2542,689783.2872,723051.0799,673310.6823,724657.4721,646133.8862,624697.6776
etanolhidratado,to,Prophet,TsFresh,0.244853004,54.54545455,14.82669538,0.666403318,2470.862825,2357.101055,2488.031684,2700.969423,3139.406664,2781.969187,2507.140051,2654.697881,2459.046962,3009.782874,2645.372146,2220.648325
gasolinac,ac,Prophet,TsFresh,0.082945841,63.63636364,8.350522078,1.223940841,11454.85065,11489.65729,11949.9053,12221.82406,13014.27621,12772.68474,12467.99848,12270.53764,11366.61029,12248.08625,10405.26061,10116.79726
gasolinac,al,Prophet,TsFresh,0.159147796,63.63636364,-15.87163359,1.932631879,47686.02763,46714.16146,45864.18426,45414.73615,47608.93702,49105.59948,49981.32589,51778.43907,49501.93275,55918.83478,50421.5044,44149.72625
gasolinac,am,Prophet,TsFresh,0.039689634,72.72727273,1.366302221,0.37357603,51330.56471,49200.32634,50958.17822,50614.7764,52940.78363,56050.23526,52192.76225,54215.0293,49956.94913,54522.41832,43372.19669,43349.03203
gasolinac,ap,Prophet,TsFresh,0.046162493,63.63636364,3.902984253,1.162473742,15433.80443,15543.50594,15857.96256,15948.57387,16634.80388,17211.19392,16875.78541,16658.90478,15804.93747,16695.56746,14617.79512,14547.234
gasolinac,ba,Prophet,TsFresh,0.09709902,63.63636364,-9.603284114,1.074941347,205655.5395,203240.1058,205010.8312,214123.4702,214338.59,211250.5762,213011.4977,216054.5533,205630.7833,247323.5486,227111.6498,192798.119
gasolinac,ce,Prophet,TsFresh,0.048121346,72.72727273,-3.183907645,0.742461875,125425.9468,125736.2078,127683.2469,127516.0813,139615.4365,139223.8847,133196.2909,138158.1057,129335.6683,146838.5749,129250.2074,116043.334
gasolinac,df,Prophet,TsFresh,0.048287474,90.90909091,1.997139928,0.492826976,89340.49942,84529.08984,85386.92427,83970.04265,82653.42242,86811.77035,82964.05085,86096.3153,84469.66503,87847.18136,74548.50436,78661.57199
gasolinac,es,Prophet,TsFresh,0.121371821,81.81818182,-11.85880065,3.734787287,92266.85014,90895.87432,90552.26818,90219.0859,93276.61593,93563.86483,90911.45225,93869.53342,90972.14708,98803.04217,95702.03998,90134.97804
gasolinac,go,Prophet,TsFresh,0.055469562,81.81818182,-1.135006721,0.372816066,140641.7956,134423.8157,132520.0244,129973.887,142906.4083,138898.3023,130202.8529,140494.7432,130947.9057,155856.618,125785.1539,117965.0759
gasolinac,ma,Prophet,TsFresh,0.042487534,81.81818182,3.975997713,0.660178055,83151.65898,81967.36879,83935.61939,85693.63336,92504.09686,91995.76923,88625.22614,91165.52659,85088.57125,95241.1569,84340.64604,76637.43468
gasolinac,mg,Prophet,TsFresh,0.047029232,100,2.3010765,0.379040048,379029.7584,374918.6348,386903.282,379440.6973,408594.9201,395678.9453,374143.5949,401684.9985,362712.9115,451062.523,356541.4467,324693.2598
gasolinac,ms,Prophet,TsFresh,0.055954523,90.90909091,0.81351174,0.418567992,67504.17293,65096.77767,62762.60517,61209.4742,68845.85758,69419.30476,67060.44275,69741.07333,63210.10938,76802.38027,59654.01728,56666.49928
gasolinac,mt,Prophet,TsFresh,0.080258027,90.90909091,7.818499151,0.960881012,51866.03912,51744.24161,52164.0467,50654.451,52432.48417,52492.89885,50867.54404,52110.59385,49658.59291,53641.23748,48712.54786,47337.63765
gasolinac,pa,Prophet,TsFresh,0.057552586,81.81818182,5.45677346,0.954781969,106564.7591,103372.9584,107617.1745,111400.1027,119944.1082,114202.446,112440.8611,116427.8248,107942.4804,117553.6158,101505.6553,97036.1823
gasolinac,pb,Prophet,TsFresh,0.074879718,81.81818182,-6.548343683,0.932113671,66371.7404,65617.42247,64951.49258,67728.48957,67647.33549,68947.71988,67553.0935,69430.92731,65993.71744,74333.70824,67574.39425,58831.79674
gasolinac,pe,Prophet,TsFresh,0.133069621,81.81818182,-13.19244261,1.580161967,137021.1591,133299.0668,133786.1507,133971.5406,136501.3341,141034.8402,139446.1499,147611.5365,137610.4211,153406.414,135364.0829,121473.7181
gasolinac,pi,Prophet,TsFresh,0.217700143,90.90909091,21.74321995,2.123013713,38240.85719,37716.19672,40116.36062,40213.77622,45318.17154,44761.58529,41399.62363,42532.56666,39452.29843,47321.44533,41070.40258,34044.2352
gasolinac,pr,Prophet,TsFresh,0.081618218,72.72727273,-6.634283712,0.725497006,305013.5051,293105.6789,286537.6957,280868.5237,302990.5444,304217.7997,286258.6997,305942.1567,294959.3145,337977.7775,272418.5782,263593.9502
gasolinac,rj,Prophet,TsFresh,0.044204034,63.63636364,-0.839334634,0.364693124,212953.4228,194629.2197,190334.6945,187123.9572,203389.322,209829.9094,194006.4985,212863.3093,203383.9829,247038.2227,193262.7777,175671.6236
gasolinac,rn,Prophet,TsFresh,0.100110185,90.90909091,-9.909183039,1.249445895,60129.87583,58692.66244,59666.16904,59415.42286,61905.71483,63767.40007,61703.32088,64286.3105,60493.5136,68787.37682,62776.77266,55581.74031
gasolinac,ro,Prophet,TsFresh,0.109146986,63.63636364,11.07306364,2.076411406,34426.06776,34455.46421,35283.94747,36297.42312,38336.61702,38043.72707,36945.77662,36958.36515,34310.7578,37536.91485,32200.87767,31688.90297
gasolinac,rr,Prophet,TsFresh,0.061593437,54.54545455,-5.03446576,1.101049036,16275.33339,15720.73318,15414.08884,15428.42293,15975.17762,16650.38784,17043.51312,16944.41299,16115.80624,16947.40136,14955.37457,14848.97667
gasolinac,rs,Prophet,TsFresh,0.102382659,72.72727273,10.38452298,1.830895076,294580.8362,282823.2072,276935.9909,273695.472,285751.8475,296340.365,277349.7042,300739.918,287607.1448,321894.3117,284042.2801,256147.4189
gasolinac,sc,Prophet,TsFresh,0.091877665,54.54545455,-8.818109957,1.807889779,280841.6681,275453.2199,265847.2685,265889.803,279538.1329,281555.3936,275694.3697,288176.6777,283422.2369,314636.4764,290205.996,272477.1719
gasolinac,se,Prophet,TsFresh,0.091221718,90.90909091,-9.014279697,1.087195289,37765.67223,36877.34633,37412.0434,37544.97204,37185.11159,39124.43622,39014.23318,39866.63541,37659.65979,42347.96564,38777.12022,35173.09461
gasolinac,sp,Prophet,TsFresh,0.059307469,72.72727273,-1.784844821,0.49187092,920536.9051,873516.4513,863936.4568,841460.4129,843052.5101,888134.3,833572.4645,905922.0064,859505.9933,952696.5268,797120.1941,779352.2937
gasolinac,to,Prophet,TsFresh,0.039375767,90.90909091,-2.326668101,0.520232582,35762.57116,35258.38216,37185.059,37093.74358,41524.76882,37915.27711,35909.03864,37214.94558,34338.77696,38618.90649,35125.64961,33217.12024
gasolinadeaviacao,ac,Prophet,TsFresh,0.532884708,36.36363636,2.631248127,0.512581015,24.06254146,78.29709843,36.14530632,58.6297881,53.63337511,127.7327366,43.31244374,82.61536177,26.64548137,69.89121557,82.10929295,14.08562198
gasolinadeaviacao,al,Prophet,TsFresh,0.425070924,36.36363636,14.85429522,0.945742746,14.27273874,14.8676878,17.44825433,24.6087572,13.32461937,10.26389631,28.42443513,13.0171339,22.46282641,6.91579664,9.997784402,21.23931591
gasolinadeaviacao,am,Prophet,TsFresh,1.29E+16,63.63636364,98.02485779,0.959054803,-10.30963113,-5.189151127,-0.3829568,0.783962318,-0.973286618,7.281226502,6.076534348,6.993140353,-1.546571616,15.52568759,-10.36212907,-4.969486234
gasolinadeaviacao,ap,Prophet,TsFresh,2.92E+16,36.36363636,-8.935747113,0.567773499,36.98058523,34.97125704,35.35982844,42.96360889,32.1612974,53.74518227,53.05919086,39.28513523,43.54163895,34.61710376,44.54795359,14.77037862
gasolinadeaviacao,ba,Prophet,TsFresh,0.302980333,54.54545455,9.836801546,0.776294395,129.8349109,111.2210306,112.2119567,118.2406708,131.2446715,135.0716671,132.6626887,122.23265,132.3244071,162.8631826,186.4258782,139.2512295
gasolinadeaviacao,ce,Prophet,TsFresh,0.311936645,63.63636364,31.15802513,1.133382359,19.80614205,23.85260465,23.21179263,25.80934176,28.99395899,32.41719973,27.41103219,25.21336003,29.34718266,25.41714234,22.13697713,15.12645789
gasolinadeaviacao,df,Prophet,TsFresh,0.370716567,45.45454545,-5.699369802,1.328455191,53.49514237,32.42027072,50.80633696,26.12029251,45.78617242,56.87665915,37.66904489,24.60271475,52.81163266,33.85342713,35.92895015,40.27209001
gasolinadeaviacao,es,Prophet,TsFresh,0.431563112,36.36363636,-28.92603037,0.957987177,62.53294284,44.90854702,57.84318997,50.60065829,59.35454175,58.25206101,55.73942157,45.98914689,53.30171745,48.04422254,53.36134444,54.24080286
gasolinadeaviacao,go,Prophet,TsFresh,0.186647975,81.81818182,19.74201422,0.842607829,242.6422312,195.9268009,181.2150826,185.1278823,202.7933688,208.4527603,198.4451058,175.8772871,195.5023504,275.9418901,282.6756348,221.883857
gasolinadeaviacao,ma,Prophet,TsFresh,0.281076084,54.54545455,22.77421094,0.675920416,36.09959667,36.8074028,42.28633946,50.35948182,57.96557559,68.35820532,45.77975399,50.47598112,39.22806619,48.96938691,45.82044376,50.49520963
gasolinadeaviacao,mg,Prophet,TsFresh,0.350895082,72.72727273,35.03006394,1.483328787,211.2716346,185.7945093,199.9665837,195.0999268,212.1301368,213.7015576,199.9843227,133.1400473,97.62795232,157.5917106,185.6459429,182.3295555
gasolinadeaviacao,ms,Prophet,TsFresh,0.221558558,63.63636364,23.15001991,1.193288234,162.7061262,148.9068119,141.8023453,122.4005939,141.3082396,127.0948157,131.8236148,162.6803504,174.0453402,189.3099919,187.0041461,160.3185429
gasolinadeaviacao,mt,Prophet,TsFresh,0.289416638,54.54545455,30.45341595,1.170441213,318.2299791,256.1600031,263.3510725,258.1584624,255.7388858,267.1846765,275.4446175,277.1007739,301.0482535,379.3597924,304.7034641,266.4617064
gasolinadeaviacao,pa,Prophet,TsFresh,0.306988965,63.63636364,30.0599551,0.915977118,125.61186,121.1556724,147.3750675,186.1760145,217.5054736,239.3988784,226.0707628,179.4878496,146.7647178,181.6382497,126.9733623,99.67527763
gasolinadeaviacao,pb,Prophet,TsFresh,5.2166E+15,63.63636364,-46.51068221,0.70807193,11.08408069,6.362385575,14.91240465,13.8273149,13.89981255,16.0716427,21.70822471,17.60510137,14.85103403,13.56391157,4.402927251,20.62186042
gasolinadeaviacao,pe,Prophet,TsFresh,0.390500347,9.090909091,25.30213603,0.812244608,21.02863452,21.7781493,23.12604989,19.94841147,25.87412484,25.23038098,25.87268776,23.61747625,22.40426089,27.78522468,22.23355941,18.60136372
gasolinadeaviacao,pi,Prophet,TsFresh,1.56E+16,63.63636364,-65.32542703,1.019854701,37.38665908,33.45550182,36.56922296,41.21838861,47.34888733,49.86648089,41.49784447,42.60526469,39.47478641,38.52877423,42.21927307,40.27671524
gasolinadeaviacao,pr,Prophet,TsFresh,0.194961098,72.72727273,-4.421875782,0.444221653,316.5821929,237.7390415,234.4941397,214.0923401,216.9824165,238.6042248,237.9258348,237.367548,268.3669174,304.7467348,302.2434392,279.7670314
gasolinadeaviacao,rj,Prophet,TsFresh,0.208795521,54.54545455,20.46416619,1.337155436,87.42946135,81.48073184,80.77318814,81.01577458,82.77893361,83.62225491,83.35422022,82.60296786,83.53080479,94.70207422,88.54433952,83.96398251
gasolinadeaviacao,rn,Prophet,TsFresh,3.357952092,36.36363636,10.36604115,0.814482521,6.805836421,7.983909172,7.733949372,9.155969369,7.728958363,10.84534071,11.38726646,7.735231614,11.20114902,9.223327668,8.650279348,8.781472815
gasolinadeaviacao,ro,Prophet,TsFresh,1.302763766,63.63636364,-82.99537486,0.836577646,94.64711885,63.10620029,93.89572334,98.10235317,63.26091643,105.5595342,106.0604688,61.95696803,94.46914512,93.63482543,59.15680994,47.7316373
gasolinadeaviacao,rr,Prophet,TsFresh,1.284793199,54.54545455,-104.7823117,0.804232256,197.7884077,172.4826062,172.21419,183.1052694,179.9108166,205.4706466,198.5435017,181.0193086,166.0735605,200.3438959,197.9361836,167.3273463
gasolinadeaviacao,rs,Prophet,TsFresh,0.450654962,90.90909091,36.20796288,1.309312248,114.7560777,53.28986719,28.31950204,46.54309111,76.57861589,139.3703524,129.1057736,199.8708138,237.1144251,303.9134317,324.2997695,204.9197898
gasolinadeaviacao,sc,Prophet,TsFresh,0.223118568,54.54545455,-10.45894421,0.682027637,173.5488126,155.5994304,151.7386117,149.5362416,137.3214811,155.3784632,160.9554723,175.7142498,179.5323367,182.9190867,196.3443566,169.7122183
gasolinadeaviacao,se,Prophet,TsFresh,5.0493E+15,18.18181818,39.16843249,1.228621459,1.810731377,4.603801941,3.17424928,-1.769667164,1.056847325,1.50061299,0.008377281,4.523115055,0.905338558,1.863065284,4.191492945,-2.171919941
gasolinadeaviacao,sp,Prophet,TsFresh,0.537967185,72.72727273,54.17325468,2.441247619,404.9079029,301.1486731,277.7915302,261.4095058,236.2029303,306.9050667,251.4435102,258.4198214,268.9928137,312.3688379,301.7104818,274.6202725
gasolinadeaviacao,to,Prophet,TsFresh,0.644477305,81.81818182,-47.89385146,1.160052067,165.3653555,141.2315781,152.8913713,188.3837177,205.3297739,206.5450866,193.0199282,161.4803965,171.4315768,231.5701852,210.8892142,195.6736293
glp,ac,Prophet,TsFresh,0.038868323,81.81818182,2.742835584,0.850042299,3188.436484,3139.157648,3157.854651,3088.216324,3166.610789,3105.241452,3016.684879,3136.812116,3120.83081,3249.434891,3024.685618,3022.317298
glp,al,Prophet,TsFresh,0.054386542,72.72727273,5.20539745,1.189470602,14483.38052,14100.409,15145.28787,15032.5827,15897.94494,15765.79025,14908.88607,15121.97225,14240.15874,15041.58112,14058.55712,13369.96096
glp,am,Prophet,TsFresh,0.036113269,72.72727273,-1.999058745,0.781196529,15877.06281,15241.46582,15723.13916,15042.64183,15505.89577,15437.36298,14872.86119,15281.7667,15208.21305,15829.95607,15121.262,14624.02517
glp,ap,Prophet,TsFresh,0.05293857,54.54545455,5.32205282,1.958820725,2659.875923,2583.563949,2631.678795,2536.195124,2569.973708,2558.297239,2513.300629,2561.201694,2488.682222,2698.504831,2444.209751,2458.533239
glp,ba,Prophet,TsFresh,0.038712865,63.63636364,0.002655536,0.766237051,72424.41093,70185.46598,76013.17854,76645.68238,80705.9325,78787.9562,71847.27372,72873.23676,68791.89165,72847.93432,65561.19133,63298.28042
glp,ce,Prophet,TsFresh,0.057936427,72.72727273,5.918242448,1.908479463,41640.85829,41216.43601,42212.77422,42059.68648,43247.4676,42884.33995,40915.57119,41176.88837,40408.49229,42647.45913,39928.90147,38290.3878
glp,df,Prophet,TsFresh,0.02775379,72.72727273,-2.147031303,0.605302376,15141.0664,14862.6926,15301.64332,15362.55127,15370.75398,15276.91883,14219.53573,14327.88329,14114.62367,15121.24627,13408.7945,13755.27176
glp,es,Prophet,TsFresh,0.166687586,45.45454545,-16.45622538,3.433132167,25711.26378,26197.64135,27542.0136,27204.29902,27550.23587,27652.99812,26382.85335,26301.31251,25286.44131,26702.5372,25067.38689,23705.16493
glp,go,Prophet,TsFresh,0.039012406,81.81818182,3.828308349,1.363705155,48203.71846,46113.05259,47750.83069,46777.87824,48321.93814,48133.32561,44499.01516,46220.24911,45613.95686,48023.65236,46023.26876,44176.53655
glp,ma,Prophet,TsFresh,0.033654319,63.63636364,2.636233365,0.723124092,27322.57112,26727.16481,26948.54845,26239.80571,27081.19124,26881.2615,25732.79469,26200.56481,25852.46841,27284.7006,25902.58021,25016.92674
glp,mg,Prophet,TsFresh,0.124939597,63.63636364,10.70266749,1.226689781,107909.4111,105413.0883,110635.5955,110854.5956,112932.9258,110935.7485,103261.1367,104155.6423,101229.4937,104976.7983,99571.39407,98580.19569
glp,ms,Prophet,TsFresh,0.025255023,63.63636364,-0.236960106,0.718786186,15332.63868,14834.62278,15353.7608,15622.01414,15950.2985,15589.84001,14397.51395,14675.39749,14267.12246,14996.90587,13947.00666,13790.84645
glp,mt,Prophet,TsFresh,0.034987688,72.72727273,-1.538313523,1.138755759,21454.63915,20246.25967,20440.36062,20409.60745,21124.93798,20745.44362,19654.99398,20382.89617,19972.04595,20468.0633,19882.03796,19537.73374
glp,pa,Prophet,TsFresh,0.051767679,81.81818182,5.247443243,1.351478992,33225.1878,32289.75252,32785.93141,32065.77815,32231.42629,32471.38966,31511.3299,32611.09378,31510.13234,33377.63509,31348.91214,30881.28678
glp,pb,Prophet,TsFresh,0.068997052,72.72727273,6.940550096,1.674120824,20102.50134,19463.29231,20315.59746,20565.10255,21470.86864,21012.72403,19994.18964,20048.42632,19284.94728,20250.78002,18818.44312,18200.03223
glp,pe,Prophet,TsFresh,0.092408606,81.81818182,9.23267186,2.969318084,42311.33811,40555.72597,43134.77525,43545.54895,46600.77975,45509.48603,42027.14125,42761.82417,39991.06158,42862.2497,37375.48218,36983.25303
glp,pi,Prophet,TsFresh,0.107894901,54.54545455,10.97339441,1.496409125,13895.6519,13658.48446,13821.62922,13683.17755,13791.16921,13725.97426,13226.25758,13400.88487,13041.79286,13795.47611,13249.85203,12649.28421
glp,pr,Prophet,TsFresh,0.059881856,54.54545455,6.008617889,1.974397507,80368.96512,79435.45687,86730.55894,87889.48028,88618.04053,86345.28193,79522.83538,79645.65476,75134.25385,75624.99536,71578.38177,71604.01578
glp,rj,Prophet,TsFresh,0.030519177,90.90909091,-2.356662239,0.550404982,78258.38285,78064.46806,84357.67852,85697.01558,86501.03147,85682.11421,79617.93027,79393.35618,75481.03839,80074.10182,70244.25278,69846.67726
glp,rn,Prophet,TsFresh,0.034100579,72.72727273,2.86570336,1.639026782,16800.1104,16322.87944,17164.10545,17048.324,17861.45977,17549.42183,16870.45441,16977.638,16262.53644,17092.86071,16080.65317,15458.12257
glp,ro,Prophet,TsFresh,0.033136361,54.54545455,2.202583434,1.032074169,7807.929885,7379.585523,7583.552069,7383.404899,7570.543919,7519.44999,7119.312529,7335.170895,7303.527078,7875.223949,6996.125189,7044.184048
glp,rr,Prophet,TsFresh,0.071391386,72.72727273,-7.083858903,2.302650844,2722.121699,2613.677961,2736.149065,2636.433563,2742.875335,2676.543073,2569.418933,2598.608033,2560.751766,2702.606727,2500.441673,2514.104229
glp,rs,Prophet,TsFresh,0.040488186,63.63636364,2.314670171,1.118638146,65207.43445,66304.84229,71993.32401,74902.92736,74639.18447,73109.35179,65684.4483,65022.96688,60280.24353,59718.76255,56761.27591,56407.44405
glp,sc,Prophet,TsFresh,0.094747696,63.63636364,8.58373376,1.734626085,45051.44713,44416.37839,47361.79018,47885.21448,48690.73915,46478.39068,42948.99302,43637.57738,41040.07865,41230.57297,39484.61132,39411.42529
glp,se,Prophet,TsFresh,0.039951396,81.81818182,2.864155342,0.561989002,11631.89364,11266.39287,12044.53069,12196.33899,12836.37205,12595.15808,11557.46946,11810.66036,11163.17422,11668.5151,10537.5648,10192.0368
glp,sp,Prophet,TsFresh,0.021772396,72.72727273,-0.085394309,0.555323193,266388.2686,265023.5393,281323.1525,286003.4073,291288.1094,285972.3099,264560.4525,265277.8029,251542.7536,256644.2484,240243.7321,243451.7528
glp,to,Prophet,TsFresh,0.063522947,72.72727273,6.410501458,1.402155855,7168.539311,6889.03719,6869.050696,6770.439603,6935.418078,7009.395221,6708.274165,6918.985238,6812.821044,7177.878598,6841.452668,6544.071182
oleocombustivel,ac,Prophet,TsFresh,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,al,Prophet,TsFresh,0.597471245,63.63636364,-0.989718515,0.873984416,62.82624815,54.38244458,40.64121481,47.76014887,50.14645958,53.19959534,60.08355922,58.25438142,45.41622815,51.68472198,41.17159385,42.1794311
oleocombustivel,am,Prophet,TsFresh,0.505354498,63.63636364,-24.67888798,1.126291739,152.4124266,149.1979184,146.9677924,138.2385343,177.7419513,173.9781194,172.0330367,163.674946,163.503121,164.1204742,147.7256723,120.3337354
oleocombustivel,ap,Prophet,TsFresh,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,ba,Prophet,TsFresh,0.321341391,36.36363636,34.41094201,0.772992177,10010.4417,8629.294194,8169.720703,9277.372467,9964.106808,11153.10311,10169.72457,10966.78408,9854.254054,9071.31139,9267.146792,8204.212982
oleocombustivel,ce,Prophet,TsFresh,0.229046712,72.72727273,18.36704032,0.617422234,77.2659468,69.91402863,71.29795546,76.39168494,80.86367789,84.69830269,83.93545855,92.3026289,89.52712438,78.84557239,77.03393752,71.38032431
oleocombustivel,df,Prophet,TsFresh,0.278212012,27.27272727,25.31754275,0.697300163,29.83885923,29.00333963,22.77118607,30.3432343,26.01804446,24.6140465,26.57340941,26.94496157,23.27054122,25.14450065,23.15601861,13.88738025
oleocombustivel,es,Prophet,TsFresh,8.66E+17,45.45454545,-98.45332358,1.024645386,2341.045143,1908.622846,2137.475418,2020.537715,2059.552843,2308.695061,1971.632057,2166.087276,1998.83489,2177.248426,2030.353102,1506.702577
oleocombustivel,go,Prophet,TsFresh,0.210965106,45.45454545,-5.855788015,0.785650945,4953.822084,4771.158759,4641.297151,4576.685355,5105.683508,5574.291792,5335.177931,5186.010705,4599.758969,4761.221085,4878.271668,3874.557171
oleocombustivel,ma,Prophet,TsFresh,0.126987787,63.63636364,-1.812870155,0.788894685,32743.55494,30437.75479,31600.63726,32208.74447,33303.27795,32447.23012,32712.49299,33771.78351,33643.39079,33295.56459,33122.88133,30017.71711
oleocombustivel,mg,Prophet,TsFresh,0.118739689,54.54545455,-4.64021614,0.319840831,11237.16746,10357.47037,10964.19249,11941.56128,11905.07275,12664.03223,10909.18094,10561.67715,10139.65091,9869.110772,9939.08646,9086.260603
oleocombustivel,ms,Prophet,TsFresh,2.09E+17,54.54545455,-63.71539991,0.959064101,570.7114581,553.8389336,513.2493221,631.7595406,540.3720528,595.780731,551.7353626,523.5479942,584.0963942,557.736307,488.3549386,498.4529654
oleocombustivel,mt,Prophet,TsFresh,4.86E+16,54.54545455,-65.87820193,0.673182418,72.79159032,70.93653126,-4.578584463,34.95488772,64.00094543,35.3474827,33.82917543,25.50019341,33.40820076,36.85796697,18.95046962,11.58851408
oleocombustivel,pa,Prophet,TsFresh,0.032185641,63.63636364,0.845318711,0.544403123,62130.32962,61749.93376,59639.00992,60735.02665,62253.75305,61540.44028,59462.78713,61012.68521,61240.46773,61901.52008,59837.71617,58796.22925
oleocombustivel,pb,Prophet,TsFresh,9.28E+16,18.18181818,93.19070198,0.959428922,31.47313893,37.75962171,34.14858243,19.99875061,25.64822095,36.85342119,49.29017842,44.55005305,34.09305759,33.89748635,45.78858557,12.11635946
oleocombustivel,pe,Prophet,TsFresh,0.569447532,36.36363636,55.76006188,0.976011233,199.0731349,185.9385778,184.5632566,197.6983031,205.9788984,214.0560897,224.6805518,218.0754714,199.8047271,205.0598551,195.7155652,181.3413271
oleocombustivel,pi,Prophet,TsFresh,2.89E+16,36.36363636,-110.6323,3.666572956,14.93921217,18.40960021,17.18534318,20.11003708,21.62312014,21.0092081,19.9852201,19.93210861,19.15912469,19.54853303,18.45896601,15.81649045
oleocombustivel,pr,Prophet,TsFresh,0.080195212,54.54545455,-0.84318134,0.506010416,12384.56238,12258.83618,11678.50043,12195.35115,12267.1307,11866.01799,11541.82875,11748.26655,11233.41792,10551.50601,10892.47281,10594.452
oleocombustivel,rj,Prophet,TsFresh,4.03E+17,54.54545455,55.91414564,0.959876573,948.2195235,529.9747727,893.8642428,933.8357487,1116.949082,1074.156657,715.3399675,951.8418293,904.8886076,953.9647848,725.861537,635.5579823
oleocombustivel,rn,Prophet,TsFresh,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,ro,Prophet,TsFresh,0.5,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,rr,Prophet,TsFresh,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,rs,Prophet,TsFresh,0.622800686,63.63636364,70.04618274,1.280195883,2231.605895,3119.669453,3550.117768,3075.349876,3123.531271,3958.735795,3280.939655,3154.008196,2918.109428,1479.912072,1653.951852,1272.841316
oleocombustivel,sc,Prophet,TsFresh,0.223188391,45.45454545,9.232606667,0.689089648,2774.464173,2736.12528,2984.273016,3134.815026,3156.285595,2630.51092,2241.735228,2397.429214,2006.779383,1363.953442,2116.624263,1737.058811
oleocombustivel,se,Prophet,TsFresh,3.9399E+15,54.54545455,27.56877199,0.742140059,13.8560391,10.49799944,11.44400393,14.51952508,18.35523412,19.9707438,19.42306885,19.71380151,16.59959393,18.02129903,16.77654186,9.896626939
oleocombustivel,sp,Prophet,TsFresh,0.137081745,63.63636364,3.560357616,0.418515973,7299.974313,6769.878486,7328.069726,8177.886919,8396.563661,8650.684292,8056.479876,8215.468566,7638.61609,7433.11607,7249.301985,6340.679105
oleocombustivel,to,Prophet,TsFresh,7.82E+16,0,-2.08E+24,1.685685552,22.54193564,10.90024106,11.69731239,18.18017545,33.60336406,21.88144718,18.85783536,6.827417277,14.42300342,10.75361038,27.18450391,11.60102922
oleodiesel,ac,Prophet,TsFresh,0.066192771,72.72727273,4.624791395,1.009564621,12109.19712,11746.28313,12574.13177,12876.28548,13714.59302,14066.19385,13862.80334,13839.22981,12413.96335,12345.21626,13143.79246,11354.91385
oleodiesel,al,Prophet,TsFresh,0.095400616,72.72727273,-7.126531584,1.696416316,36648.20195,32866.10521,31195.1406,32230.2506,33739.68456,35357.13988,38335.06725,43806.76789,43713.89178,44311.03685,41456.15538,36696.79453
oleodiesel,am,Prophet,TsFresh,0.135137149,63.63636364,-8.069684858,0.74004139,81697.25226,81807.28151,82555.74803,84189.13461,86774.29325,88394.71634,85696.7194,86202.4356,82038.83995,82063.6637,78885.79101,77371.37416
oleodiesel,ap,Prophet,TsFresh,0.139366255,63.63636364,-13.80628001,0.976249801,8501.131784,8607.482978,8538.58611,9474.126697,10097.89719,10661.82075,10113.7607,10381.36194,10201.33229,9637.421109,9148.876415,8532.152302
oleodiesel,ba,Prophet,TsFresh,0.109311387,90.90909091,11.19575435,1.213790705,264447.6927,261763.9414,263594.5599,261809.1324,275366.641,278908.8286,268068.2468,273760.8606,259575.9768,257497.8872,242918.0828,235261.7586
oleodiesel,ce,Prophet,TsFresh,0.038130052,90.90909091,0.487341853,0.521652994,90637.00542,88896.13601,92684.26437,96111.03925,102788.7576,104342.1819,100226.3556,102243.5018,97561.52224,99487.87483,93751.7762,87957.50235
oleodiesel,df,Prophet,TsFresh,0.058291315,72.72727273,5.145064665,1.584371355,31476.1137,30499.93782,32014.01513,31458.72049,32921.79038,33861.30085,32007.87911,32789.05904,29419.33359,29379.65872,26235.6244,26902.64922
oleodiesel,es,Prophet,TsFresh,0.044744913,72.72727273,-1.408935883,0.982652024,115934.5785,111649.1314,115132.5856,116722.6978,118222.4762,121436.138,113335.9641,115580.686,107942.8387,110398.2461,110134.5928,105833.8621
oleodiesel,go,Prophet,TsFresh,0.110322381,81.81818182,10.66184233,1.856843348,269223.457,261612.0877,272760.6846,280061.2794,292021.9809,289450.281,273617.8002,284693.2878,246200.9383,216049.3329,216730.9027,239542.0998
oleodiesel,ma,Prophet,TsFresh,0.098076802,100,9.933379883,1.274994515,120933.9966,116322.7604,120372.9444,129314.949,138536.1182,139211.5488,131431.4347,137704.7594,131471.3798,130773.7574,117618.8442,109150.2867
